PLAY_ID	GAME_ID	REL_PLAY_ID	QTR	MIN	SEC	OFF	DEF	DRIVE_ID	DOWN	YARDS_TO_FIRST	YARDS_TO_GOAL	DESCRIPTION	OFF_SCORE	DEF_SCORE	SEASON	YEAR	MONTH	DAY	HOME_TEAM	AWAY_TEAM	PLAY_TYPE
3797	20020922_NO@CHI	26	1	49	57	CHI	NO	3	1	10	15	(4:57) A.Thomas left guard to NO 14 for 1 yard (W.Whitehead).	3	0	2002	2002	9	22	CHI	NO	RUN|RUN_LEFT
3798	20020922_NO@CHI	27	1	48	38	CHI	NO	3	2	9	14	(3:38) J.Miller pass to F.Baxter to NO 10 for 4 yards (S.Hodge  Da.Smith).	3	0	2002	2002	9	22	CHI	NO	PASS_COMPLETE
3799	20020922_NO@CHI	28	1	47	51	CHI	NO	3	3	5	10	(2:51) J.Miller pass to D.White for 10 yards  TOUCHDOWN.	3	0	2002	2002	9	22	CHI	NO	PASS_COMPLETE|TOUCHDOWN
3800	20020922_NO@CHI	29	1	47	51	NO	CHI	-1	0	0	10	P.Edinger extra point is GOOD  Center-P.Mannelly  Holder-B.Maynard.	0	3	2002	2002	9	22	CHI	NO	
3801	20020922_NO@CHI	30	1	47	51	CHI	NO	-1	0	0	10	P.Edinger kicks 65 yards from CHI 30 to NO 5. M.Lewis to NO 25 for 20 yards (D.Lyman). PENALTY on NO-B.Williams  Personal Foul  12 yards  enforced at NO 25.	10	0	2002	2002	9	22	CHI	NO	KICKOFF|PENALTY
3802	20020922_NO@CHI	31	1	47	42	NO	CHI	3	1	10	87	(2:42) A.Brooks pass incomplete to B.Williams (R.Colvin).	0	10	2002	2002	9	22	CHI	NO	PASS_INCOMPLETE
3803	20020922_NO@CHI	32	1	47	42	NO	CHI	3	2	10	87	(2:42) A.Brooks pass incomplete to D.Sloan (W.Holdman).	0	10	2002	2002	9	22	CHI	NO	PASS_INCOMPLETE
3804	20020922_NO@CHI	33	1	47	33	NO	CHI	3	3	10	87	(2:33) (Shotgun) A.Brooks pass to L.Hall to NO 15 for 2 yards (B.Urlacher).	0	10	2002	2002	9	22	CHI	NO	PASS_COMPLETE
3805	20020922_NO@CHI	34	1	46	56	NO	CHI	3	4	8	85	(1:56) T.Gowin punts 41 yards to CHI 44  Center-K.Houser. L.Johnson to CHI 45 for 1 yard (J.Allen). PENALTY on NO-M.Lewis  Illegal Formation  5 yards  enforced at NO 15 - No Play.	0	10	2002	2002	9	22	CHI	NO	PUNT|PENALTY|NO_PLAY
3806	20020922_NO@CHI	35	1	46	48	NO	CHI	3	4	13	90	(1:48) T.Gowin punts 44 yards to CHI 46  Center-K.Houser. L.Johnson MUFFS catch  and recovers at CHI 44. L.Johnson to CHI 44 for no gain (S.Gleason).	0	10	2002	2002	9	22	CHI	NO	PUNT
3807	20020922_NO@CHI	36	1	46	40	CHI	NO	4	1	10	56	(1:40) PENALTY on CHI-B.Robertson  False Start  5 yards  enforced at CHI 44 - No Play.	10	0	2002	2002	9	22	CHI	NO	PENALTY|NO_PLAY
3808	20020922_NO@CHI	37	1	46	40	CHI	NO	4	1	15	61	(1:40) A.Thomas right end to CHI 40 for 1 yard (S.Hodge).	10	0	2002	2002	9	22	CHI	NO	RUN|RUN_RIGHT
3809	20020922_NO@CHI	38	1	45	56	CHI	NO	4	2	14	60	(:56) J.Miller pass to M.Booker to NO 40 for 20 yards (M.Hawthorne).	10	0	2002	2002	9	22	CHI	NO	PASS_COMPLETE
3810	20020922_NO@CHI	39	1	45	14	CHI	NO	4	1	10	40	(:14) A.Thomas right guard to NO 35 for 5 yards (C.Grant).	10	0	2002	2002	9	22	CHI	NO	RUN|RUN_RIGHT
3811	20020922_NO@CHI	40	2	45	0	CHI	NO	4	2	5	35	(15:00) J.Miller pass to A.Thomas to NO 26 for 9 yards (K.Irvin  W.Whitehead).	10	0	2002	2002	9	22	CHI	NO	PASS_COMPLETE
